종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"083790","크리스탈지노믹스","KOSDAQ","기술성장기업부","3075","5","0.16","3055","3095","3015","140570","429340645","212932944450","69246486"
"045520","크린앤사이언스","KOSDAQ","우량기업부","6900","40","0.58","6670","6940","6660","16097","109444320","44850000000","6500000"
"036170","클라우드에어","KOSDAQ","중견기업부","1010","-25","-2.42","1005","1030","1000","185597","187702240","61979282260","61365626"
"214150","클래시스","KOSDAQ","우량기업부","13500","-350","-2.53","13550","13950","13300","417027","5682975700","874485477000","64776702"
"352770","클리노믹스","KOSDAQ","기술성장기업부","6450","80","1.26","6330","6630","6000","29000","184815390","87849909450","13620141"
"237880","클리오","KOSDAQ","투자주의환기종목(소속부없음)","14350","-250","-1.71","14250","14750","14000","72225","1039799900","259323915550","18071353"
"139670","키네마스터","KOSDAQ","중견기업부","7400","-90","-1.20","7220","7530","7210","41046","301542830","100242671800","13546307"
"020120","키다리스튜디오","KOSPI",,"6760","0","0.00","6700","6880","6510","107746","725557660","247421009160","36600741"
"413600","키움제6호스팩","KOSDAQ","SPAC(소속부없음)","2150","-15","-0.69","2150","2165","2145","69429","149250480","7374500000","3430000"
"433530","키움제7호스팩","KOSDAQ","SPAC(소속부없음)","2110","-10","-0.47","2115","2115","2105","45944","97050085","8661550000","4105000"
"039490","키움증권","KOSPI",,"75700","400","0.53","74700","76000","74200","52326","3936164700","1984817134100","26219513"
"054780","키이스트","KOSDAQ","중견기업부","6190","-10","-0.16","6000","6330","5900","62318","381804210","121000838670","19547793"
"336040","타스컴","KONEX","일반기업부","18500","-500","-2.63","18500","18500","18500","14","259000","75316700500","4071173"
"219130","타이거일렉","KOSDAQ","중견기업부","17950","500","2.87","17450","18400","17050","55737","994722150","113341505500","6314290"
"318660","타임기술","KONEX","일반기업부","1800","60","3.45","1800","1895","1700","39","67695","3873781800","2152101"
"180060","탑선","KONEX","일반기업부","9530","-470","-4.70","9900","9900","9510","3823","36765690","88073076980","9241666"
"065130","탑엔지니어링","KOSDAQ","우량기업부","5220","100","1.95","5020","5250","5000","32305","166643840","83396061540","15976257"
"134580","탑코미디어","KOSDAQ","중견기업부","6040","0","0.00","5980","6050","5740","34576","205250960","79206053400","13113585"
"014580","태경비케이","KOSPI",,"5240","10","0.19","5070","5330","5060","864031","4503027020","144535444000","27583100"
"015890","태경산업","KOSPI",,"6600","-110","-1.64","6600","6740","6550","167771","1112890510","192909750000","29228750"
"006890","태경케미컬","KOSPI",,"10450","250","2.45","9970","10550","9900","71320","727855910","121220000000","11600000"
"023160","태광","KOSDAQ","우량기업부","16400","950","6.15","15400","16900","15350","762010","12493263350","434600000000","26500000"
"003240","태광산업","KOSPI",,"703000","-11000","-1.54","715000","715000","701000","480","339768000","782720200000","1113400"
"011280","태림포장","KOSPI",,"2450","0","0.00","2430","2480","2400","64852","158246815","173474553000","70805940"
"323280","태성","KOSDAQ","벤처기업부","1435","-5","-0.35","1405","1450","1385","73646","104776180","34644100050","24142230"
"053620","태양","KOSDAQ","우량기업부","7430","-30","-0.40","7400","7440","7240","7890","57883250","63898000000","8600000"
"004100","태양금속","KOSPI",,"1090","5","0.46","1070","1090","1050","105797","113231335","40003000000","36700000"
"004105","태양금속우","KOSPI",,"1900","0","0.00","1850","1905","1850","7750","14680290","6270000000","3300000"
"116100","태양기계","KONEX","일반기업부","984","5","0.51","837","984","837","5","4773","6140146224","6239986"
"009410","태영건설","KOSPI",,"4705","-125","-2.59","4735","4825","4680","94424","445274270","183020256090","38899098"
"009415","태영건설우","KOSPI",,"7590","-40","-0.52","7600","7600","7500","1701","12863880","9883257780","1302142"
"044490","태웅","KOSDAQ","중견기업부","10000","160","1.63","9650","10250","9630","55835","557772140","200073810000","20007381"
"124560","태웅로직스","KOSDAQ","우량기업부","4450","0","0.00","4365","4530","4320","345607","1534903535","170953798800","38416584"
"001420","태원물산","KOSPI",,"4010","-10","-0.25","3970","4010","3820","5510","21718825","30476000000","7600000"
"007980","태평양물산","KOSPI",,"1410","-75","-5.05","1440","1480","1385","298516","422629770","67890917670","48149587"
"191420","테고사이언스","KOSDAQ","벤처기업부","15500","400","2.65","14700","15950","14700","11884","184983900","125686927000","8108834"
"073640","테라사이언스","KOSDAQ","중견기업부","1350","-5","-0.37","1290","1360","1290","163377","214686160","111007763550","82227973"
"182690","테라셈","KOSDAQ","투자주의환기종목(소속부없음)","96","0","0.00","0","0","0","0","0","2031662208","21163148"
"066700","테라젠이텍스","KOSDAQ","우량기업부","3950","-55","-1.37","3910","4005","3860","54688","214883195","128274018250","32474435"
"095610","테스","KOSDAQ","우량기업부","15250","-250","-1.61","15150","15500","15000","75753","1157307350","301465446500","19768226"
"055490","테이팩스","KOSPI",,"69000","-200","-0.29","67200","70100","67200","10757","738675800","325517850000","4717650"
"308700","테크엔","KONEX","일반기업부","703","11","1.59","705","705","703","2","1408","2812000000","4000000"
"089030","테크윙","KOSDAQ","우량기업부","5490","20","0.37","5390","5520","5250","308834","1673465070","205071511050","37353645"
"258050","테크트랜스","KONEX","일반기업부","1140","-60","-5.00","1185","1185","1140","375","427615","11080903740","9720091"
"054450","텔레칩스","KOSDAQ","벤처기업부","13100","100","0.77","12750","13350","12700","164246","2140314250","181512434100","13855911"
"091440","텔레필드","KOSDAQ","벤처기업부","2315","-35","-1.49","2255","2350","2200","198439","451415430","23088955765","9973631"
"078000","텔코웨어","KOSPI",,"8800","-100","-1.12","8900","9030","8700","8028","70497680","85383812800","9702706"
"200230","텔콘RF제약","KOSDAQ","중견기업부","1075","5","0.47","1070","1075","1035","166836","176493580","116749622500","108604300"
"214420","토니모리","KOSPI",,"3790","-75","-1.94","3850","3850","3665","110407","413464130","91167688210","24054799"
"393210","토마토시스템","KONEX","일반기업부","10400","400","4.00","10400","10400","10400","2","20800","39868088000","3833470"
"215480","토박스코리아","KOSDAQ","중견기업부","4665","145","3.21","4385","4715","4275","60139","272355755","44853774405","9614957"
"051360","토비스","KOSDAQ","우량기업부","7970","-130","-1.60","8000","8100","7840","76461","606196370","130843952260","16417058"
"045340","토탈소프트","KOSDAQ","벤처기업부","4440","125","2.90","4315","4510","4140","48489","209156260","37997697600","8558040"
"108230","톱텍","KOSDAQ","중견기업부","6020","-210","-3.37","6200","6210","5900","107824","649309600","228899934900","38023245"
"079970","투비소프트","KOSDAQ","투자주의환기종목(소속부없음)","1025","10","0.99","1005","1065","968","814923","819542385","45303894025","44198921"
"199800","툴젠","KOSDAQ","기술성장기업부","59500","11700","24.48","47250","62100","46550","343284","20156842500","467219406500","7852427"
"105550","트루윈","KOSDAQ","중견기업부","2455","0","0.00","2410","2465","2335","148413","354147730","108836218760","44332472"
"290090","트윔","KOSDAQ","벤처기업부","15100","750","5.23","14200","15100","13950","23329","339129800","111097102400","7357424"
"026150","특수건설","KOSDAQ","중견기업부","7880","30","0.38","7790","7990","7650","154442","1211705890","138265088280","17546331"
"322180","티라유텍","KOSDAQ","벤처기업부","7470","70","0.95","7400","7500","7150","3852","28301910","41019637500","5491250"
"117730","티로보틱스","KOSDAQ","벤처기업부","6520","-80","-1.21","6420","6690","6420","211311","1380322930","92261240440","14150497"
"033830","티비씨","KOSDAQ","중견기업부","1000","0","0.00","996","1030","992","380520","383386478","100000000000","100000000"
"057680","티사이언티픽","KOSDAQ","중견기업부","2875","-45","-1.54","2920","3020","2840","276954","805217195","159414308125","55448455"
"064760","티씨케이","KOSDAQ","우량기업부","88300","-1700","-1.89","87100","90000","87100","26205","2312960200","1030902500000","11675000"
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","13100","-50","-0.38","13150","13500","12800","69955","915785050","272374728400","20791964"
"340570","티앤엘","KOSDAQ","중견기업부","37050","400","1.09","36500","37400","35700","43049","1577693400","301142400000","8128000"
"043220","티에스넥스젠","KOSDAQ","중견기업부","1005","-5","-0.50","985","1015","985","267335","267408176","106137086205","105609041"
"277880","티에스아이","KOSDAQ","기술성장기업부","8400","-340","-3.89","8550","8760","8400","78985","677011810","156604156800","18643352"
"131290","티에스이","KOSDAQ","우량기업부","40400","-500","-1.22","40000","41350","39450","62092","2496355900","446881731600","11061429"
"019180","티에이치엔","KOSPI",,"3510","-200","-5.39","3350","3690","3100","256600","917641725","63180000000","18000000"
"356860","티엘비","KOSDAQ","중견기업부","32400","350","1.09","31400","32650","31250","55647","1769037950","159288606000","4916315"
"062860","티엘아이","KOSDAQ","벤처기업부","5690","-180","-3.07","6280","6280","5610","9005","52541640","56175776800","9872720"
"413300","티엘엔지니어링","KONEX","일반기업부","8650","1120","14.87","8650","8650","8650","7","60550","10380000000","1200000"
"363280","티와이홀딩스","KOSPI",,"12050","200","1.69","11650","12150","11550","52333","619526100","613697679400","50929268"
"36328K","티와이홀딩스우","KOSPI",,"12800","-50","-0.39","12700","13300","12200","1264","16024750","16068326400","1255338"
"321550","티움바이오","KOSDAQ","기술성장기업부","12850","150","1.18","12950","13200","12550","40574","524747200","308201159100","23984526"
"091810","티웨이항공","KOSPI",,"1715","-30","-1.72","1685","1750","1680","458204","781923245","274966428485","160330279"
"004870","티웨이홀딩스","KOSPI",,"464","8","1.75","451","469","444","355346","161680443","50795085488","109472167"
"104480","티케이케미칼","KOSDAQ","우량기업부","3160","-65","-2.02","3180","3245","3120","653747","2068997120","287229571440","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","3830","-35","-0.91","3835","3925","3725","546273","2096089305","92947979660","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","2665","-25","-0.93","2685","2690","2600","38887","103170930","30052349535","11276679"
"217880","틸론","KONEX","일반기업부","11400","450","4.11","11000","11450","10700","68","764350","60575553000","5313645"
"084730","팅크웨어","KOSDAQ","우량기업부","12950","-100","-0.77","12900","13250","12850","22826","296881900","135012581900","10425682"
"046210","파나진","KOSDAQ","벤처기업부","3295","110","3.45","3085","3345","3055","70786","221681475","105890294700","32136660"
"058530","파나케이아","KOSDAQ","관리종목(소속부없음)","1620","0","0.00","0","0","0","0","0","29287053360","18078428"
"034230","파라다이스","KOSDAQ","중견기업부","15400","-250","-1.60","15550","15800","15200","635135","9782822000","1400517148800","90942672"
"033540","파라텍","KOSDAQ","중견기업부","1105","10","0.91","1055","1110","1025","154171","164138275","55996293795","50675379"
"043200","파루","KOSDAQ","벤처기업부","882","24","2.80","859","914","859","120699","106593217","36871405830","41804315"
"214450","파마리서치","KOSDAQ","우량기업부","56600","600","1.07","56000","57100","55000","35988","2015747900","572335238000","10111930"
"217950","파마리서치바이오","KONEX","일반기업부","26950","-500","-1.82","26000","27000","26000","574","15156650","109131087450","4049391"
"208340","파멥신","KOSDAQ","기술성장기업부","4720","680","16.83","4070","4720","3820","7768042","34543838855","121203869920","25678786"
"005690","파미셀","KOSPI",,"10300","0","0.00","10100","10550","10050","450138","4662127250","617577185000","59958950"
"177830","파버나인","KOSDAQ","벤처기업부","3690","-20","-0.54","3570","3740","3570","70209","258457680","52725498570","14288753"
"037070","파세코","KOSDAQ","우량기업부","12200","1200","10.91","10700","13000","10700","858556","10306102750","244000000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","9360","-140","-1.47","9200","9720","9080","28212","263152000","108902869920","11634922"
"037030","파워넷","KOSDAQ","벤처기업부","3070","30","0.99","3470","3680","3050","3436598","11867354610","54224034640","17662552"
"047310","파워로직스","KOSDAQ","우량기업부","5070","-40","-0.78","5030","5160","4920","148990","752000570","174514378740","34420982"
"266870","파워풀엑스","KONEX","일반기업부","1305","-90","-6.45","1420","1420","1305","3","4145","8363327400","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","2575","-10","-0.39","2585","2640","2525","55453","142203400","82565379375","32064225"
"170790","파이오링크","KOSDAQ","벤처기업부","10450","300","2.96","10050","10500","10000","23441","240016600","71648648500","6856330"
"049120","파인디앤씨","KOSDAQ","중견기업부","1680","-15","-0.88","1695","1745","1660","33400","56651535","47339243280","28178121"
"038950","파인디지털","KOSDAQ","벤처기업부","4535","-155","-3.30","4465","4665","4465","23799","108096350","46305819275","10210765"
"106240","파인테크닉스","KOSDAQ","우량기업부","10400","0","0.00","0","0","0","0","0","470000637600","45192369"
"131760","파인텍","KOSDAQ","중견기업부","1080","15","1.41","1015","1150","1005","555313","592904810","46360936440","42926793"
"065690","파커스","KOSDAQ","중견기업부","2160","-5","-0.23","2100","2160","2015","22482","46793595","30346554960","14049331"
"140860","파크시스템스","KOSDAQ","우량기업부","97200","-300","-0.31","96000","97800","91800","45286","4285359500","675011134800","6944559"
"091700","파트론","KOSDAQ","우량기업부","7590","-170","-2.19","7600","7770","7520","356104","2712167890","447189244260","58918214"
"202960","판도라티비","KONEX","일반기업부","1680","100","6.33","1505","1695","1505","3198","5095920","20018177760","11915582"
"032800","판타지오","KOSDAQ","중견기업부","523","3","0.58","517","525","508","245773","127016188","50232146910","96046170"
"318010","팜스빌","KOSDAQ","중견기업부","17850","-300","-1.65","17950","18200","17750","19620","351434350","141538683300","7929338"
"036580","팜스코","KOSPI",,"4090","-120","-2.85","4150","4175","4010","190171","777488805","150217286870","36727943"
"027710","팜스토리","KOSDAQ","우량기업부","2105","10","0.48","2230","2235","2105","4322427","9318900665","234531943000","111416600"
"004720","팜젠사이언스","KOSPI",,"5970","20","0.34","5800","6030","5780","35212","208834300","94510413300","15830890"
"225590","패션플랫폼","KOSDAQ","중견기업부","1390","-20","-1.42","1400","1420","1325","188933","259475930","37025031070","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","595","-15","-2.46","590","614","589","332596","199448236","35184744875","59134025"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","3265","70","2.19","3155","3290","3075","134856","430449435","90421158140","27694076"
"028670","팬오션","KOSPI",,"4500","-300","-6.25","4750","4815","4475","5172890","23575146840","2405562804000","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","6180","10","0.16","6170","6180","5900","4717","28557730","65987753400","10677630"
"010820","퍼스텍","KOSPI",,"2920","-55","-1.85","2930","2995","2850","776004","2258380135","140339463200","48061460"
"016800","퍼시스","KOSPI",,"26800","300","1.13","26550","26900","26500","701","18660150","308200000000","11500000"
"263750","펄어비스","KOSDAQ","우량기업부","46650","50","0.11","45900","47400","45750","174087","8111535100","2996602635750","64235855"
"251970","펌텍코리아","KOSDAQ","우량기업부","15800","250","1.61","15400","15800","14900","20100","309082200","195920000000","12400000"
"001020","페이퍼코리아","KOSPI",,"1245","45","3.75","1170","1245","1165","312667","379434045","59220678450","47566810"
"327610","펨토바이오메드","KONEX","일반기업부","13350","-300","-2.20","13900","13900","12500","3068","38840850","112156981200","8401272"
"087010","펩트론","KOSDAQ","기술성장기업부","8340","220","2.71","7900","8510","7790","232079","1884623010","172027954020","20626853"
"090080","평화산업","KOSPI",,"1215","10","0.83","1155","1215","1155","338352","401654415","66706244685","54902259"
"010770","평화홀딩스","KOSPI",,"2905","-45","-1.53","2965","2995","2900","27073","79614035","42486978730","14625466"
"119500","포메탈","KOSDAQ","중견기업부","3740","20","0.54","3690","3770","3585","123111","454723340","44308647680","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","13050","250","1.95","12500","13150","12450","136393","1755274050","133426266750","10224235"
"022100","포스코 ICT","KOSDAQ","우량기업부","6040","-150","-2.42","6110","6220","5960","610412","3708404880","918289763160","152034729"
"058430","포스코스틸리온","KOSPI",,"28050","-300","-1.06","27750","28800","27550","14193","398705400","168300000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","5550","60","1.09","5370","5570","5330","267955","1464754350","231117001650","41642703"
"047050","포스코인터내셔널","KOSPI",,"20900","-200","-0.95","20850","21300","20550","513813","10752975750","2578540614100","123375149"
"003670","포스코케미칼","KOSPI",,"150000","-3000","-1.96","150500","154000","148500","940784","141920029000","11619483000000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","8140","140","1.75","7880","8270","7810","130463","1056364710","74133609220","9107323"
"318020","포인트모바일","KOSDAQ","관리종목(소속부없음)","18100","0","0.00","0","0","0","0","0","229187123200","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1925","-10","-0.52","1895","1930","1865","23136","43904265","111644363600","57997072"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부","1840","-10","-0.54","1850","1850","1790","55145","100250385","35049390880","19048582"
"234100","폴라리스세원","KOSDAQ","우량기업부","1835","-55","-2.91","1860","1885","1795","433093","794413600","88083275475","48001785"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","1080","0","0.00","1075","1090","1010","97427","102746505","51289275600","47490070"
"114630","폴라리스우노","KOSDAQ","벤처기업부","774","0","0.00","758","783","744","2513197","1917482162","46935286470","60639905"
"290720","푸드나무","KOSDAQ","우량기업부","19700","450","2.34","18600","19750","18600","5947","115148100","134078869800","6806034"
"005670","푸드웰","KOSDAQ","우량기업부","5550","0","0.00","5400","5590","5330","36414","199254720","55500000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","6340","0","0.00","6150","6390","6100","46612","290750360","53011187240","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","17600","-1500","-7.85","18750","21300","17350","8413665","166540284550","265457280000","15082800"
"017810","풀무원","KOSPI",,"11400","600","5.56","10500","11750","10500","61937","683026250","434574178800","38120542"
"093380","풍강","KOSDAQ","중견기업부","3570","0","0.00","3455","3600","3440","37324","130988270","35269147410","9879313"
"023900","풍국주정","KOSDAQ","중견기업부","11700","-150","-1.27","11500","11850","11350","14397","166692500","147420000000","12600000"
"103140","풍산","KOSPI",,"24300","50","0.21","23850","24500","23700","124702","3015047250","680989955400","28024278"
"005810","풍산홀딩스","KOSPI",,"24550","-150","-0.61","24700","24850","24050","12587","307638650","255553912400","10409528"
"371950","풍원정밀","KOSDAQ","기술성장기업부","12900","-150","-1.15","12800","13150","12700","141963","1836174300","271422295200","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","20450","-900","-4.22","20750","21500","19950","251898","5174139700","162904291000","7965980"
"341170","퓨쳐메디신","KONEX","일반기업부","5740","340","6.30","6210","6210","5000","4334","21684580","53241197800","9275470"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","12050","400","3.43","11350","13000","11350","374043","4593380750","164988250550","13691971"
"035200","프럼파스트","KOSDAQ","벤처기업부","3490","80","2.35","3350","3585","3310","49986","170679740","33959759100","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3600","45","1.27","3540","3650","3470","153697","546168995","219988688400","61107969"
"950210","프레스티지바이오파마","KOSPI",,"7900","70","0.89","7560","7950","7560","46482","360643050","474759624500","60096155"
"203690","프로스테믹스","KOSDAQ","벤처기업부","1150","-85","-6.88","1235","1235","1115","362647","416641470","52790860400","45905096"
"321260","프로이천","KOSDAQ","벤처기업부","2015","30","1.51","1930","2040","1930","143231","284722140","56807049260","28192084"
"303360","프로테옴텍","KONEX","일반기업부","7400","-100","-1.33","7590","7590","7310","906","6750020","83077691000","11226715"
"053610","프로텍","KOSDAQ","우량기업부","19700","-450","-2.23","19600","20100","19600","31720","627434700","216700000000","11000000"
"377220","프롬바이오","KOSDAQ","기술성장기업부","6590","270","4.27","6280","6810","6280","329552","2175195360","93281450000","14155000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","6060","110","1.85","5750","6110","5750","21625","129521030","70148899560","11575726"
"053160","프리엠스","KOSDAQ","중견기업부","6280","20","0.32","6260","6420","6050","23296","145476030","37680000000","6000000"
"041590","플래스크","KOSDAQ","중견기업부","1515","0","0.00","1510","1525","1450","279689","419529830","184177862190","121569546"
"367000","플래티어","KOSDAQ","벤처기업부","9770","10","0.10","9550","12000","9300","528888","5701089810","80795037390","8269707"
"075130","플랜티넷","KOSDAQ","벤처기업부","2215","40","1.84","2160","2215","2105","31452","67649685","36818438800","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5090","240","4.95","5090","5090","5090","1","5090","14618734500","2872050"
"009810","플레이그램","KOSPI",,"1020","5","0.49","997","1035","995","421184","424526737","91511407320","89717066"
"237820","플레이디","KOSDAQ","중견기업부","5070","205","4.21","4765","5140","4705","4964","24254795","65033599800","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","5700","-80","-1.38","5670","5810","5610","43048","244147310","49970874000","8766820"
"300080","플리토","KOSDAQ","기술성장기업부","36100","300","0.84","35150","36150","34400","14049","492216000","188402687100","5218911"
"150440","피노텍","KONEX","일반기업부","994","0","0.00","0","0","0","0","0","9508019528","9565412"
"032580","피델릭스","KOSDAQ","중견기업부","1185","-35","-2.87","1190","1220","1165","147631","175537630","39261495840","33132064"
"051380","피씨디렉트","KOSDAQ","우량기업부","7380","-190","-2.51","7470","7560","7250","69712","514315580","56604865680","7670036"
"241820","피씨엘","KOSDAQ","투자주의환기종목(소속부없음)","9930","-70","-0.70","9720","10150","9720","15698","155948890","104952136140","10569198"
"237750","피앤씨테크","KOSDAQ","벤처기업부","5050","30","0.60","5020","5170","4895","42213","211125950","32807830000","6496600"
"024850","피에스엠씨","KOSDAQ","중견기업부","1010","-10","-0.98","989","1025","989","52104","52384933","40979362260","40573626"
"319660","피에스케이","KOSDAQ","우량기업부","14450","200","1.40","14000","14500","13800","292293","4136383850","209284508650","14483357"
"031980","피에스케이홀딩스","KOSDAQ","벤처기업부","6750","-160","-2.32","6800","7090","6580","35518","236811060","145546166250","21562395"
"002230","피에스텍","KOSDAQ","투자주의환기종목(소속부없음)","3210","-25","-0.77","3105","3235","3100","5503","17497075","63138270030","19669243"
"057880","피에이치씨","KOSDAQ","관리종목(소속부없음)","1740","0","0.00","0","0","0","0","0","206724832500","118807375"
"043370","피에이치에이","KOSDAQ","우량기업부","5790","-40","-0.69","5800","5960","5730","26984","157196800","121590000000","21000000"
"242350","피엔아이컴퍼니","KONEX","일반기업부","5000","-280","-5.30","5100","5100","4750","3280","15934285","23807600000","4761520"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","11850","-250","-2.07","11800","12200","11500","38474","456640600","109098589200","9206632"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","3160","-20","-0.63","3105","3190","3075","158886","497409150","94833420160","30010576"
"137400","피엔티","KOSDAQ","우량기업부","40650","-50","-0.12","40000","41000","39150","231030","9280805800","924429698700","22741198"
"128660","피제이메탈","KOSDAQ","우량기업부","3490","200","6.08","3260","3940","3250","1299348","4688865205","86563757810","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","5910","0","0.00","5760","5970","5760","17931","105447220","88650000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","38000","1200","3.26","36250","38800","35650","113201","4249382050","119019154000","3132083"
"304840","피플바이오","KOSDAQ","기술성장기업부","8340","-1090","-11.56","10500","11750","8270","2724385","28499949470","98017351200","11752680"
"062970","피피아이","KOSDAQ","벤처기업부","2400","0","0.00","2330","2405","2285","22070","52437355","22339644000","9308185"
"087600","픽셀플러스","KOSDAQ","벤처기업부","8530","230","2.77","8230","8580","8100","20695","170770430","69660739740","8166558"
"161580","필옵틱스","KOSDAQ","중견기업부","6850","-220","-3.11","6810","7100","6810","51079","351913830","150625382950","21989107"
"347770","핌스","KOSDAQ","벤처기업부","9720","-110","-1.12","9820","9890","9410","51990","502246930","73629631800","7575065"
"163730","핑거","KOSDAQ","벤처기업부","9380","-120","-1.26","9180","9470","9120","52145","483789850","87287859960","9305742"
"341160","하나금융15호스팩","KOSDAQ","SPAC(소속부없음)","2600","-190","-6.81","2920","2970","2510","1805614","4772165820","12246000000","4710000"
"343510","하나금융16호스팩","KOSDAQ","SPAC(소속부없음)","2180","-5","-0.23","2250","2250","2165","9101","19792875","8741800000","4010000"
"388220","하나금융19호스팩","KOSDAQ","SPAC(소속부없음)","2210","0","0.00","0","0","0","0","0","13945100000","6310000"
"400560","하나금융20호스팩","KOSDAQ","SPAC(소속부없음)","2280","5","0.22","2275","2305","2265","167268","381718895","6954000000","3050000"
"406760","하나금융21호스팩","KOSDAQ","SPAC(소속부없음)","2140","0","0.00","2140","2145","2125","8803","18738705","15857400000","7410000"
"418170","하나금융22호스팩","KOSDAQ","SPAC(소속부없음)","2110","-10","-0.47","2110","2130","2110","8919","18858600","12681100000","6010000"
"427950","하나금융23호스팩","KOSDAQ","SPAC(소속부없음)","2105","0","0.00","2105","2110","2100","10024","21084315","10167150000","4830000"
"430230","하나금융24호스팩","KOSDAQ","SPAC(소속부없음)","2085","5","0.24","2080","2090","2080","155290","323444435","16688340000","8004000"
"086790","하나금융지주","KOSPI",,"35450","-1050","-2.88","36550","36800","35350","1259793","45001719000","10489778224200","295903476"
"299030","하나기술","KOSDAQ","벤처기업부","64000","-1900","-2.88","63500","66000","62700","242491","15554110000","478282880000","7473170"
"067310","하나마이크론","KOSDAQ","중견기업부","9180","10","0.11","8920","9300","8810","932997","8450691680","439922619720","47921854"
"372290","하나머스트7호스팩","KOSDAQ","SPAC(소속부없음)","2150","0","0.00","2180","2180","2130","6656","14193625","9253600000","4304000"
"166090","하나머티리얼즈","KOSDAQ","우량기업부","28750","-700","-2.38","28900","29650","28200","218667","6302653600","567889377500","19752674"
"293480","하나제약","KOSPI",,"14800","-500","-3.27","15000","15200","14600","42280","627168000","263039600800","17772946"
"039130","하나투어","KOSPI",,"53900","-1000","-1.82","54100","55400","53200","163155","8832905800","864512071500","16039185"
"136480","하림","KOSDAQ","중견기업부","2540","0","0.00","2490","2570","2485","375603","945913700","269772643080","106209702"
"003380","하림지주","KOSDAQ","우량기업부","6990","-90","-1.27","6880","7080","6880","186117","1295498540","782919290790","112005621"
"365590","하이딥","KOSDAQ","기술성장기업부","1055","25","2.43","1000","1060","1000","237649","243551880","145017506360","137457352"
"149980","하이로닉","KOSDAQ","벤처기업부","5670","0","0.00","5510","5770","5500","81466","458722380","79969793400","14104020"
"013030","하이록코리아","KOSDAQ","우량기업부","21000","200","0.96","20600","21600","19900","185704","3905686300","285877872000","13613232"
"352820","하이브","KOSPI",,"135000","3000","2.27","130000","136000","129500","173032","23194343000","5582707245000","41353387"
"126700","하이비젼시스템","KOSDAQ","우량기업부","14300","-300","-2.05","14250","14800","13950","184320","2647015550","213672201600","14942112"
"106080","하이소닉","KOSDAQ","관리종목(소속부없음)","5650","0","0.00","0","0","0","0","0","75931762500","13439250"
"071090","하이스틸","KOSPI",,"3815","215","5.97","3640","3815","3535","692519","2550650445","77030461865","20191471"
"377400","하이제6호스팩","KOSDAQ","SPAC(소속부없음)","2165","0","0.00","2180","2180","2115","22091","47031060","11707237500","5407500"
"400840","하이제7호스팩","KOSDAQ","SPAC(소속부없음)","2125","-10","-0.47","2135","2135","2100","6449","13578730","10880000000","5120000"
"221840","하이즈항공","KOSDAQ","중견기업부","3020","5","0.17","2960","3045","2925","28349","84183285","56475694220","18700561"
"106190","하이텍팜","KOSDAQ","중견기업부","9280","-50","-0.54","9230","9340","9020","4400","40286710","65783896960","7088782"
"019490","하이트론","KOSPI",,"2470","0","0.00","0","0","0","0","0","23739723280","9611224"
"000080","하이트진로","KOSPI",,"26500","-600","-2.21","27050","27100","26350","259239","6885337600","1858540691500","70133611"
"000087","하이트진로2우B","KOSPI",,"17000","0","0.00","16900","17000","16650","1513","25400900","19212346000","1130138"
"000140","하이트진로홀딩스","KOSPI",,"10050","140","1.41","9800","10200","9720","26275","261505010","233227988250","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"13150","250","1.94","12500","13200","12500","196","2457050","6191151500","470810"
"373200","하인크코리아","KOSDAQ","벤처기업부","6280","-290","-4.41","6410","6750","6170","851250","5499672200","118861560000","18927000"
"066130","하츠","KOSDAQ","우량기업부","5430","-70","-1.27","5340","5500","5300","23059","124980070","69504000000","12800000"
